Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,Region,City,State,Postal Code,Product ID,Product Name,Category,Sub-Category,Sales,Quantity,Discount,Profit
6438,CA-2014-166891,10/4/2014,10/6/2014,First Class,CC-12220,Chris Cortes,Consumer,United States,East,New York City,New York,10024,FUR-CH-10003298,Office Star - Contemporary Task Swivel chair with Loop Arms  Charcoal,Furniture,Chairs,589.41,5,0.1,-6.55
6439,CA-2016-101161,10/13/2016,10/20/2016,Standard Class,BW-11110,Bart Watters,Corporate,United States,East,New York City,New York,10024,OFF-AR-10001860,BIC Liqua Brite Liner,Office Supplies,Art,34.7,5,0,12.49
6440,CA-2016-101161,10/13/2016,10/20/2016,Standard Class,BW-11110,Bart Watters,Corporate,United States,East,New York City,New York,10024,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,99.87,3,0,23.97
6441,CA-2016-101161,10/13/2016,10/20/2016,Standard Class,BW-11110,Bart Watters,Corporate,United States,East,New York City,New York,10024,OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,Office Supplies,Paper,37.94,2,0,18.21
6442,CA-2016-101161,10/13/2016,10/20/2016,Standard Class,BW-11110,Bart Watters,Corporate,United States,East,New York City,New York,10024,OFF-LA-10000407,Avery White Multi-Purpose Labels,Office Supplies,Labels,24.9,5,0,11.45
6443,CA-2016-101161,10/13/2016,10/20/2016,Standard Class,BW-11110,Bart Watters,Corporate,United States,East,New York City,New York,10024,FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,Furniture,Furnishings,82.26,3,0,33.73
6444,CA-2015-151785,3/5/2015,3/10/2015,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Central,Chicago,Illinois,60623,OFF-FA-10000611,Binder Clips by OIC,Office Supplies,Fasteners,7.1,6,0.2,2.49
6445,US-2017-119816,3/4/2017,3/6/2017,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Central,Houston,Texas,77095,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Furniture,Furnishings,103.5,5,0.6,-77.63
6446,US-2017-119816,3/4/2017,3/6/2017,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Central,Houston,Texas,77095,OFF-LA-10002381,Avery 497,Office Supplies,Labels,2.46,1,0.2,0.86
6447,US-2017-119816,3/4/2017,3/6/2017,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Central,Houston,Texas,77095,OFF-ST-10000918,Crate-A-Files,Office Supplies,Storage,8.72,1,0.2,0.65
6448,CA-2015-156510,9/25/2015,9/29/2015,Standard Class,EH-13990,Erica Hackney,Consumer,United States,East,Meriden,Connecticut,6450,OFF-BI-10000822,"Acco PRESSTEX Data Binder with Storage Hooks  Light Blue  9 1/2"" X 11""",Office Supplies,Binders,10.76,2,0,5.16
6449,CA-2015-156510,9/25/2015,9/29/2015,Standard Class,EH-13990,Erica Hackney,Consumer,United States,East,Meriden,Connecticut,6450,OFF-PA-10002222,"Xerox Color Copier Paper  11"" x 17""  Ream",Office Supplies,Paper,45.68,2,0,21.01
6450,CA-2015-156510,9/25/2015,9/29/2015,Standard Class,EH-13990,Erica Hackney,Consumer,United States,East,Meriden,Connecticut,6450,OFF-AR-10004930,Turquoise Lead Holder with Pocket Clip,Office Supplies,Art,6.7,1,0,2.21
6451,US-2015-110261,12/19/2015,12/23/2015,Second Class,PR-18880,Patrick Ryan,Consumer,United States,Central,Glenview,Illinois,60025,TEC-PH-10001750,Samsung Rugby III,Technology,Phones,158.38,3,0.2,13.86
6452,CA-2015-125710,10/8/2015,10/13/2015,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Central,Houston,Texas,77036,OFF-AR-10000657,Binney & Smith inkTank Desk Highlighter  Chisel Tip  Yellow  12/Box,Office Supplies,Art,3.44,2,0.2,0.56
6453,CA-2017-161102,7/31/2017,8/3/2017,First Class,EC-14050,Erin Creighton,Consumer,United States,West,San Francisco,California,94110,OFF-ST-10003442,Eldon Portable Mobile Manager,Office Supplies,Storage,56.56,2,0,15.27
6454,CA-2017-161102,7/31/2017,8/3/2017,First Class,EC-14050,Erin Creighton,Consumer,United States,West,San Francisco,California,94110,FUR-FU-10003142,Master Big Foot Doorstop  Beige,Furniture,Furnishings,36.96,7,0,11.46
6455,CA-2014-110065,8/5/2014,8/11/2014,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,East,New York City,New York,10009,TEC-PH-10002468,Plantronics CS 50-USB - headset - Convertible  Monaural,Technology,Phones,135.99,1,0,36.72
6456,CA-2014-110065,8/5/2014,8/11/2014,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,East,New York City,New York,10009,OFF-AR-10004165,Binney & Smith inkTank Erasable Pocket Highlighter  Chisel Tip  Yellow,Office Supplies,Art,15.96,7,0,7.02
6457,US-2017-133361,5/14/2017,5/17/2017,First Class,AJ-10780,Anthony Jacobs,Corporate,United States,East,Baltimore,Maryland,21215,OFF-AR-10001919,OIC #2 Pencils  Medium Soft,Office Supplies,Art,3.76,2,0,1.09
6458,US-2017-133361,5/14/2017,5/17/2017,First Class,AJ-10780,Anthony Jacobs,Corporate,United States,East,Baltimore,Maryland,21215,OFF-AR-10003045,Prang Colored Pencils,Office Supplies,Art,14.7,5,0,6.62
6459,US-2017-133361,5/14/2017,5/17/2017,First Class,AJ-10780,Anthony Jacobs,Corporate,United States,East,Baltimore,Maryland,21215,OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",Office Supplies,Art,37.2,5,0,9.3
6460,US-2017-133361,5/14/2017,5/17/2017,First Class,AJ-10780,Anthony Jacobs,Corporate,United States,East,Baltimore,Maryland,21215,TEC-AC-10003280,Belkin F8E887 USB Wired Ergonomic Keyboard,Technology,Accessories,89.97,3,0,18.89
6461,US-2017-133361,5/14/2017,5/17/2017,First Class,AJ-10780,Anthony Jacobs,Corporate,United States,East,Baltimore,Maryland,21215,FUR-CH-10003298,Office Star - Contemporary Task Swivel chair with Loop Arms  Charcoal,Furniture,Chairs,261.96,2,0,23.58
6462,US-2017-133361,5/14/2017,5/17/2017,First Class,AJ-10780,Anthony Jacobs,Corporate,United States,East,Baltimore,Maryland,21215,OFF-LA-10004544,Avery 505,Office Supplies,Labels,74,5,0,37
6463,US-2016-155404,9/22/2016,9/28/2016,Standard Class,AS-10630,Ann Steele,Home Office,United States,South,Louisville,Kentucky,40214,FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Furniture,Furnishings,13.28,2,0,6.37
6464,CA-2015-114503,11/13/2015,11/17/2015,Standard Class,AA-10375,Allen Armold,Consumer,United States,South,Lebanon,Tennessee,37087,OFF-ST-10003572,Portfile Personal File Boxes,Office Supplies,Storage,84.96,6,0.2,6.37
6465,CA-2017-153080,5/22/2017,5/25/2017,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,West,Los Angeles,California,90008,TEC-AC-10002331,Maxell 74 Minute CDR  10/Pack,Technology,Accessories,68.46,7,0,25.33
6466,CA-2016-163804,12/2/2016,12/8/2016,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,East,Providence,Rhode Island,2908,OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,Office Supplies,Storage,2079.4,5,0,582.23
6467,CA-2016-163804,12/2/2016,12/8/2016,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,East,Providence,Rhode Island,2908,TEC-PH-10000441,VTech DS6151,Technology,Phones,629.95,5,0,176.39
6468,CA-2016-163804,12/2/2016,12/8/2016,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,East,Providence,Rhode Island,2908,FUR-FU-10004864,Eldon 500 Class Desk Accessories,Furniture,Furnishings,72.42,6,0,23.9
6469,CA-2015-108532,8/29/2015,9/2/2015,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Central,Detroit,Michigan,48234,TEC-PH-10001750,Samsung Rugby III,Technology,Phones,131.98,2,0,35.63
6470,CA-2015-108532,8/29/2015,9/2/2015,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Central,Detroit,Michigan,48234,TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,Technology,Accessories,114.52,7,0,11.45
6471,CA-2014-151897,6/6/2014,6/10/2014,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Central,Houston,Texas,77070,OFF-LA-10001074,Round Specialty Laser Printer Labels,Office Supplies,Labels,100.24,10,0.2,33.83
6472,CA-2016-113292,3/18/2016,3/20/2016,Second Class,DB-13060,Dave Brooks,Consumer,United States,South,Columbia,Tennessee,38401,OFF-AP-10003590,Hoover WindTunnel Plus Canister Vacuum,Office Supplies,Appliances,871.8,3,0.2,87.18
6473,CA-2014-149524,1/14/2014,1/15/2014,First Class,BS-11590,Brendan Sweed,Corporate,United States,East,Philadelphia,Pennsylvania,19140,FUR-BO-10003433,Sauder Cornerstone Collection Library,Furniture,Bookcases,61.96,4,0.5,-53.29
6474,CA-2017-140872,6/3/2017,6/10/2017,Standard Class,NR-18550,Nick Radford,Consumer,United States,South,Pembroke Pines,Florida,33024,OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,Office Supplies,Binders,4.55,3,0.7,-3.49
6475,CA-2017-140872,6/3/2017,6/10/2017,Standard Class,NR-18550,Nick Radford,Consumer,United States,South,Pembroke Pines,Florida,33024,OFF-AP-10003622,Bravo II Megaboss 12-Amp Hard Body Upright  Replacement Belts  2 Belts per Pack,Office Supplies,Appliances,5.2,2,0.2,0.59
6476,CA-2017-140872,6/3/2017,6/10/2017,Standard Class,NR-18550,Nick Radford,Consumer,United States,South,Pembroke Pines,Florida,33024,TEC-AC-10003832,Logitech P710e Mobile Speakerphone,Technology,Accessories,205.99,1,0.2,-2.57
6477,CA-2017-140872,6/3/2017,6/10/2017,Standard Class,NR-18550,Nick Radford,Consumer,United States,South,Pembroke Pines,Florida,33024,OFF-PA-10000809,Xerox 206,Office Supplies,Paper,15.55,3,0.2,5.44
6478,CA-2017-140872,6/3/2017,6/10/2017,Standard Class,NR-18550,Nick Radford,Consumer,United States,South,Pembroke Pines,Florida,33024,TEC-PH-10000441,VTech DS6151,Technology,Phones,503.96,5,0.2,50.4
6479,CA-2017-140872,6/3/2017,6/10/2017,Standard Class,NR-18550,Nick Radford,Consumer,United States,South,Pembroke Pines,Florida,33024,OFF-AP-10002287,Eureka Sanitaire  Multi-Pro Heavy-Duty Upright  Disposable Bags,Office Supplies,Appliances,24.47,7,0.2,1.84
6480,CA-2017-140872,6/3/2017,6/10/2017,Standard Class,NR-18550,Nick Radford,Consumer,United States,South,Pembroke Pines,Florida,33024,FUR-BO-10002824,Bush Mission Pointe Library,Furniture,Bookcases,241.57,2,0.2,0
6481,CA-2017-140872,6/3/2017,6/10/2017,Standard Class,NR-18550,Nick Radford,Consumer,United States,South,Pembroke Pines,Florida,33024,TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,Technology,Accessories,110.4,2,0.2,-4.14
6482,CA-2017-113908,6/3/2017,6/9/2017,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,East,New York City,New York,10011,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables,384.77,2,0.4,-115.43
6483,CA-2017-113908,6/3/2017,6/9/2017,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,East,New York City,New York,10011,TEC-MA-10003173,Hewlett-Packard 300S Scientific Calculator,Technology,Machines,78.66,6,0,36.18
6484,CA-2017-113908,6/3/2017,6/9/2017,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,East,New York City,New York,10011,OFF-PA-10004156,Xerox 188,Office Supplies,Paper,45.36,4,0,22.23
6485,CA-2015-120621,3/21/2015,3/26/2015,Standard Class,JW-16075,Julia West,Consumer,United States,South,Jacksonville,North Carolina,28540,OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Office Supplies,Appliances,962.08,4,0.2,156.34
6486,CA-2015-120621,3/21/2015,3/26/2015,Standard Class,JW-16075,Julia West,Consumer,United States,South,Jacksonville,North Carolina,28540,OFF-BI-10000948,GBC Laser Imprintable Binding System Covers  Desert Sand,Office Supplies,Binders,12.84,3,0.7,-9.85
6487,CA-2015-120621,3/21/2015,3/26/2015,Standard Class,JW-16075,Julia West,Consumer,United States,South,Jacksonville,North Carolina,28540,OFF-PA-10002254,Xerox 1883,Office Supplies,Paper,295.46,14,0.2,96.02
6488,US-2017-148866,9/19/2017,9/24/2017,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,East,New York City,New York,10011,OFF-PA-10004782,Xerox 228,Office Supplies,Paper,32.4,5,0,15.55
6489,CA-2014-149594,9/15/2014,9/19/2014,Standard Class,MF-18250,Monica Federle,Corporate,United States,East,Philadelphia,Pennsylvania,19120,FUR-FU-10000222,"Seth Thomas 16"" Steel Case Clock",Furniture,Furnishings,103.94,4,0.2,16.89
6490,CA-2016-113845,11/20/2016,11/25/2016,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,South,Orlando,Florida,32839,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture,Bookcases,289.57,2,0.2,10.86
6491,CA-2016-113845,11/20/2016,11/25/2016,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,South,Orlando,Florida,32839,OFF-ST-10003327,Akro-Mils 12-Gallon Tote,Office Supplies,Storage,39.72,5,0.2,4.47
6492,CA-2016-113845,11/20/2016,11/25/2016,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,South,Orlando,Florida,32839,TEC-PH-10003357,Grandstream GXP2100 Mainstream Business Phone,Technology,Phones,244.77,4,0.2,24.48
6493,CA-2017-111262,10/28/2017,11/1/2017,Second Class,KH-16510,Keith Herrera,Consumer,United States,Central,Houston,Texas,77095,TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Technology,Accessories,24,2,0.2,-2.7
6494,CA-2017-111262,10/28/2017,11/1/2017,Second Class,KH-16510,Keith Herrera,Consumer,United States,Central,Houston,Texas,77095,OFF-PA-10001937,Xerox 21,Office Supplies,Paper,15.55,3,0.2,5.44
6495,CA-2017-111262,10/28/2017,11/1/2017,Second Class,KH-16510,Keith Herrera,Consumer,United States,Central,Houston,Texas,77095,TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,Technology,Accessories,26.18,2,0.2,-3.27
6496,CA-2015-103135,7/24/2015,7/28/2015,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,South,Louisville,Kentucky,40214,FUR-FU-10001487,Eldon Expressions Wood and Plastic Desk Accessories  Cherry Wood,Furniture,Furnishings,20.94,3,0,6.07
6497,CA-2015-103135,7/24/2015,7/28/2015,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,South,Louisville,Kentucky,40214,OFF-BI-10000069,GBC Prepunched Paper  19-Hole  for Binding Systems  24-lb,Office Supplies,Binders,135.09,9,0,62.14
6498,CA-2015-103135,7/24/2015,7/28/2015,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,South,Louisville,Kentucky,40214,TEC-AC-10003289,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Technology,Accessories,279.86,14,0,64.37
6499,CA-2015-103135,7/24/2015,7/28/2015,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,South,Louisville,Kentucky,40214,OFF-BI-10000069,GBC Prepunched Paper  19-Hole  for Binding Systems  24-lb,Office Supplies,Binders,90.06,6,0,41.43
6500,CA-2014-129147,11/2/2014,11/6/2014,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,East,Medina,Ohio,44256,TEC-PH-10001299,Polycom CX300 Desktop Phone USB VoIP phone,Technology,Phones,539.96,6,0.4,-107.99
6501,CA-2014-129147,11/2/2014,11/6/2014,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,East,Medina,Ohio,44256,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Technology,Phones,50.23,7,0.4,-10.05
6502,CA-2014-129147,11/2/2014,11/6/2014,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,East,Medina,Ohio,44256,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Office Supplies,Binders,19.24,3,0.7,-13.47
6503,CA-2017-128265,11/17/2017,11/22/2017,Second Class,VW-21775,Victoria Wilson,Corporate,United States,East,New York City,New York,10011,OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,Office Supplies,Storage,1247.64,3,0,349.34
6504,CA-2016-152331,6/26/2016,6/30/2016,Standard Class,LD-16855,Lela Donovan,Corporate,United States,Central,Chicago,Illinois,60653,OFF-AR-10001547,Newell 311,Office Supplies,Art,5.3,3,0.2,0.46
6505,US-2016-128909,10/9/2016,10/11/2016,Second Class,SP-20545,Sibella Parks,Corporate,United States,East,Philadelphia,Pennsylvania,19143,OFF-PA-10001593,Xerox 1947,Office Supplies,Paper,19.14,4,0.2,5.98
6506,US-2016-128909,10/9/2016,10/11/2016,Second Class,SP-20545,Sibella Parks,Corporate,United States,East,Philadelphia,Pennsylvania,19143,FUR-FU-10004071,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Furniture,Furnishings,332.83,4,0.2,-24.96
6507,CA-2017-102197,12/20/2017,12/26/2017,Standard Class,DK-13150,David Kendrick,Corporate,United States,East,New York City,New York,10009,OFF-PA-10001970,Xerox 1908,Office Supplies,Paper,279.9,5,0,137.15
6508,CA-2017-102197,12/20/2017,12/26/2017,Standard Class,DK-13150,David Kendrick,Corporate,United States,East,New York City,New York,10009,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,50.35,3,0.2,17.62
6509,CA-2017-102197,12/20/2017,12/26/2017,Standard Class,DK-13150,David Kendrick,Corporate,United States,East,New York City,New York,10009,OFF-PA-10004156,Xerox 188,Office Supplies,Paper,34.02,3,0,16.67
6510,CA-2017-167640,3/6/2017,3/10/2017,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,West,San Francisco,California,94109,OFF-AR-10003158,Fluorescent Highlighters by Dixon,Office Supplies,Art,23.88,6,0,8.12
6511,CA-2017-167640,3/6/2017,3/10/2017,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,West,San Francisco,California,94109,OFF-LA-10004559,Avery 49,Office Supplies,Labels,11.52,4,0,5.64
6512,CA-2017-167640,3/6/2017,3/10/2017,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,West,San Francisco,California,94109,OFF-PA-10001033,Xerox 1893,Office Supplies,Paper,286.93,7,0,140.6
6513,CA-2017-167640,3/6/2017,3/10/2017,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,West,San Francisco,California,94109,TEC-PH-10001336,Digium D40 VoIP phone,Technology,Phones,206.38,2,0.2,23.22
6514,US-2017-116652,9/15/2017,9/19/2017,Standard Class,RD-19480,Rick Duston,Consumer,United States,West,San Francisco,California,94122,FUR-CH-10002961,Leather Task Chair  Black,Furniture,Chairs,218.35,3,0.2,0
6515,US-2017-116652,9/15/2017,9/19/2017,Standard Class,RD-19480,Rick Duston,Consumer,United States,West,San Francisco,California,94122,FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat  Rectangular Shaped",Furniture,Furnishings,529.9,5,0,105.98
6516,US-2017-116652,9/15/2017,9/19/2017,Standard Class,RD-19480,Rick Duston,Consumer,United States,West,San Francisco,California,94122,OFF-AR-10001915,Peel-Off China Markers,Office Supplies,Art,99.3,10,0,41.71
6517,US-2017-116652,9/15/2017,9/19/2017,Standard Class,RD-19480,Rick Duston,Consumer,United States,West,San Francisco,California,94122,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,Office Supplies,Appliances,108.96,2,0,30.51
6518,US-2017-116652,9/15/2017,9/19/2017,Standard Class,RD-19480,Rick Duston,Consumer,United States,West,San Francisco,California,94122,OFF-BI-10004528,Cardinal Poly Pocket Divider Pockets for Ring Binders,Office Supplies,Binders,2.69,1,0.2,0.84
6519,CA-2017-138289,1/16/2017,1/18/2017,Second Class,AR-10540,Andy Reiter,Consumer,United States,Central,Jackson,Michigan,49201,OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,Office Supplies,Binders,5443.96,4,0,2504.22
6520,CA-2017-138289,1/16/2017,1/18/2017,Second Class,AR-10540,Andy Reiter,Consumer,United States,Central,Jackson,Michigan,49201,FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Furniture,Chairs,302.67,3,0,72.64
6521,CA-2017-138289,1/16/2017,1/18/2017,Second Class,AR-10540,Andy Reiter,Consumer,United States,Central,Jackson,Michigan,49201,OFF-PA-10001260,TOPS Money Receipt Book  Consecutively Numbered in Red ,Office Supplies,Paper,56.07,7,0,25.23
6522,CA-2016-129308,7/7/2016,7/13/2016,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,East,Philadelphia,Pennsylvania,19120,OFF-LA-10002945,Permanent Self-Adhesive File Folder Labels for Typewriters  1 1/8 x 3 1/2  White,Office Supplies,Labels,10.08,2,0.2,3.28
6523,CA-2016-129308,7/7/2016,7/13/2016,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,East,Philadelphia,Pennsylvania,19120,TEC-PH-10002310,Panasonic KX T7731-B Digital phone,Technology,Phones,59.99,1,0.4,-13
